,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sentiment,transformer_sentiment
2021-07-02,19.93012030150019,19.977347353234038,19.854555937768104,19.901782989501953,4908600,0.0,0.0,0,0
2021-07-06,19.86400129640465,19.939565658569336,19.8167724440539,19.939565658569336,5728600,0.0,0.0,0,0
2021-07-07,20.02457543953431,20.052910948850627,19.797880555424932,20.00568389892578,4256200,0.0,0.0,0,0
2021-07-08,19.712872527654028,19.788436889648438,19.599525083864158,19.788436889648438,5439400,0.0,0.0,0,0
2021-07-09,19.901784157039472,20.156814575195312,19.826219788874408,20.156814575195312,4808400,0.0,0.0,0,0
2021-07-12,19.882892608642578,19.939567235946882,19.845111325369686,19.882892608642578,5247100,0.0,0.0,0,0
2021-07-13,19.741209643575104,19.920675693512116,19.722318101140335,19.882892608642578,8872500,0.0,0.0,0,0
2021-07-14,20.33627951561499,20.657428513193416,20.100140652783587,20.20404052734375,6837200,0.0,0.0,0,0
2021-07-15,20.156813622484552,20.213486445530553,19.90178321638271,19.95845603942871,5026900,0.0,0.0,0,0
2021-07-16,19.911231756920657,20.024579220376488,19.64675554325493,19.70343017578125,10653200,0.0,0.0,0,0
2021-07-19,19.476734801838557,19.618417763603155,19.363387351468916,19.495624542236328,6212800,0.0,0.0,0,0
2021-07-20,19.590079887894632,19.854556063429087,19.590079887894632,19.77899169921875,3727700,0.0,0.0,0,0
2021-07-21,19.816773855231922,20.13792286770041,19.778992572257376,20.128477096557617,4023500,0.0,0.0,0,0
2021-07-22,20.260716841079027,20.29849812545236,20.128477841780608,20.147369384765625,4106800,0.0,0.0,0,0
2021-07-23,20.18515160227679,20.53463612447966,20.18515160227679,20.525190353393555,4814800,0.0,0.0,0,0
2021-07-26,20.591308200271158,20.61019974175608,20.37406087798418,20.506298065185547,4878400,0.0,0.0,0,0
2021-07-27,20.402398190211567,20.581864231125248,20.355169336499255,20.506298065185547,9226700,0.0,0.0,0,0
2021-07-28,20.64798413193617,20.71410272972278,20.515745134766284,20.638538360595703,3593400,0.0,0.0,0,0
2021-07-29,20.65742954666177,20.912458162065107,20.65742954666177,20.70465660095215,5947800,0.0,0.0,0,0
2021-07-30,20.666873138024698,20.903012008348362,20.629091855603146,20.89356803894043,4464000,0.0,0.0,0,0
2021-08-02,21.054141250932894,21.214713943367432,20.978575087533354,21.035249710083008,5538200,0.0,0.0,1,0
2021-08-03,21.280836228197476,21.658658070800875,21.280836228197476,21.61142921447754,6607800,0.0,0.0,0,0
2021-08-04,21.431965873094452,21.48863870148645,21.271391357986506,21.384737014770508,5665100,0.0,0.0,0,0
2021-08-05,21.479190785853195,21.52641963946294,21.280835005481922,21.328062057495117,5253200,0.0,0.0,0,0
2021-08-06,21.224161952189185,21.545310974121094,21.186380668101325,21.545310974121094,4067000,0.0,0.0,0,0
2021-08-09,21.507529333759514,21.658658070800875,21.49808356249485,21.61142921447754,4917800,0.0,0.0,0,0
2021-08-10,21.69643965455463,21.800341338307373,21.479192317250423,21.51697540283203,4794100,0.0,0.0,0,0
2021-08-11,21.573645268263427,21.715328216552734,21.5547537280658,21.715328216552734,2829800,0.0,0.0,0,0
2021-08-12,21.819233190664438,22.149827987807193,21.772004333017357,22.027034759521484,4147900,0.0,0.0,0,0
2021-08-13,22.093153988554207,22.423748795122933,22.074264246553494,22.319847106933594,3686500,0.0,0.0,0,0
2021-08-16,22.244281154030773,22.300955780797338,22.02703382288216,22.102598190307617,3635400,0.0,0.0,0,0
2021-08-17,22.300955814939627,22.433193007737472,22.093152453004002,22.253726959228516,4824700,0.0,0.0,0,0
2021-08-18,22.206500843065953,22.54654141216196,22.16871775690119,22.178163528442383,5935700,0.0,0.0,0,0
2021-08-19,22.017586772346604,22.367073077379136,21.942022409312077,22.244279861450195,4911400,0.0,0.0,0,0
2021-08-20,22.29150822569658,22.584319900837148,22.263170914581114,22.55598258972168,3372800,0.0,0.0,0,0
2021-08-23,22.640993100624424,22.80156759644147,22.57487450851091,22.76378631591797,4528000,0.0,0.0,0,0
2021-08-24,22.612657211952616,22.697667343702538,22.42374540770913,22.55598258972168,6427200,0.0,0.0,0,0
2021-08-25,22.5654300778433,22.735450354285604,22.43319288576445,22.650440216064453,4122800,0.0,0.0,0,0
2021-08-26,22.54654026732228,22.565430007848793,22.329291136099528,22.348182678222656,4142700,0.0,0.0,0,0
2021-08-27,22.43319246040262,22.565429649974085,22.37651963652865,22.4143009185791,4616100,0.0,0.0,0,0
2021-08-30,22.404855728149414,22.51820318043064,22.357628673963607,22.404855728149414,3412000,0.0,0.0,0,0
2021-08-31,22.593767356310064,22.669331723323943,22.48041990499093,22.499311447143555,5439400,0.0,0.0,0,0
2021-09-01,22.291508714344605,22.376518847958017,22.19705281015231,22.244279861450195,9368800,0.0,0.0,0,0
2021-09-02,22.27261789825007,22.38596534729004,22.11204339637478,22.38596534729004,6195300,0.0,0.0,0,0
2021-09-03,22.537093577255973,22.744895127346933,22.470974984117785,22.697668075561523,3781200,0.0,0.0,0,0
2021-09-07,22.650440473674962,22.735450612862962,22.10259835535043,22.130935668945312,8424800,0.0,0.0,0,0
2021-09-08,22.045924520182513,22.11204311394608,21.838122968126083,21.90424156188965,4351700,0.0,0.0,0,0
2021-09-09,21.97980607580598,21.98925184663591,21.639765532314748,21.65865707397461,8297800,0.0,0.0,0,0
2021-09-10,21.790892575746796,21.828675656142043,21.66810116765511,21.715328216552734,4201300,0.0,0.0,0,0
2021-09-13,21.790896239572376,21.885352154845464,21.554757352188023,21.686994552612305,5872800,0.0,0.0,0,0
2021-09-14,21.762559725867895,21.85701383520299,21.686993555845174,21.734222412109375,3970300,0.0,0.0,0,0
2021-09-15,22.036481438693304,22.083708496688878,21.92313397726844,22.074264526367188,4835500,0.0,0.0,0,0
2021-09-16,22.055370480121297,22.055370480121297,21.69643839433108,21.809785842895508,6554000,0.0,0.0,0,0
2021-09-17,21.677547638283958,21.71532891830371,21.46029852218355,21.583091735839844,8070400,0.0,0.0,0,0
2021-09-20,21.488635437045556,21.677547238449375,21.31861517610141,21.49808120727539,7148800,0.0,0.0,0,0
2021-09-21,21.84756919902868,21.942025114867835,21.819233685394657,21.838125228881836,4785000,0.0,0.0,0,0
2021-09-22,21.83812204040187,22.083704863491857,21.79089318857958,21.97980499267578,6613800,0.0,0.0,0,0
2021-09-23,22.367073865616888,22.47097554404966,22.291509499919396,22.4143009185791,5323800,0.0,0.0,0,0
2021-09-24,22.38596460022434,22.480418702742842,22.272617154967005,22.36707305908203,5455200,0.0,0.0,-1,0
2021-09-27,21.942020889109642,21.942020889109642,21.60198217981132,21.63031768798828,7458800,0.0,0.0,-1,0
2021-09-28,21.243052389502203,21.252498160431763,20.84633901844361,20.865230560302734,8522600,0.0,0.0,0,0
2021-09-29,21.10136915042452,21.32806224495412,20.96913196234807,21.233606338500977,9652300,0.0,0.0,0,0
2021-09-30,21.16748806117122,21.261943969037613,20.988022016384736,21.016359329223633,7337900,0.0,0.0,0,0
2021-10-01,21.101372346942885,21.158045178761164,20.836896129129517,21.09192657470703,7195200,0.0,0.0,0,0
2021-10-04,21.054142603074865,21.110815427667674,20.808557961043874,20.921903610229492,8654400,0.0,0.0,1,0
2021-10-05,21.054143252911093,21.516975238163678,21.054143252911093,21.488637924194336,9498900,0.0,0.0,0,0
2021-10-06,21.08247754869403,21.252497819505525,20.92190304866057,21.205270767211914,7134600,0.0,0.0,0,0
2021-10-07,21.394178959599117,21.57364498593505,21.30916883141875,21.507526397705078,9589800,0.0,0.0,-1,0
2021-10-08,21.639765721655465,21.724775858272082,20.525189976323443,20.714101791381836,15739900,0.0,0.0,0,0
2021-10-11,20.808558475330194,20.855785530058657,20.600755110692983,20.610200881958008,11872400,0.0,0.0,0,0
2021-10-12,20.827448441936742,20.846339984671488,20.647984190746698,20.666873931884766,14046800,0.0,0.0,1,0
2021-10-13,21.61142761608117,21.715329290711207,21.271388883685944,21.394180297851562,13099100,0.0,0.0,0,0
2021-10-14,21.422519742204468,21.479192569646145,20.99746903240013,21.450855255126953,11343900,0.0,0.0,1,0
2021-10-15,21.630317844671428,22.10259553473673,21.498080667963997,22.083703994750977,22295600,0.0,0.0,0,0
2021-10-18,22.272618862710026,22.47097645672021,22.18760872264804,22.461530685424805,12618300,0.0,0.0,0,0
2021-10-19,22.716557916748958,22.933807040082883,22.61265804203783,22.877132415771484,7759900,0.0,0.0,0,0
2021-10-20,22.603213772428226,22.8487984226309,22.518203631912044,22.792123794555664,8434600,0.0,0.0,-1,0
2021-10-21,22.206499287937717,22.253726340739636,22.03647901529629,22.112043380737305,6244600,0.0,0.0,0,0
2021-10-22,21.772003695524084,21.932578203629063,21.715330869603694,21.734222412109375,7696800,0.0,0.0,0,0
2021-10-25,21.601984250591595,21.705884126527693,21.46974526056913,21.65865707397461,10860000,0.0,0.0,0,0
2021-10-26,21.819684978648997,21.819684978648997,21.52430983440931,21.619592666625977,5844600,0.199,0.0,0,0
2021-10-27,21.829213995651436,21.86732785644952,21.486196517944336,21.486196517944336,17484500,0.0,0.0,0,0
2021-10-28,21.543366047572928,21.638647059250705,21.41949782460173,21.495723724365234,6915000,0.0,0.0,0,0
2021-10-29,21.200349846080908,21.26704728515472,21.105067011388783,21.22893524169922,5688100,0.0,0.0,0,0
2021-11-01,21.476670495521567,21.610065377461538,21.324216865258645,21.409971237182617,4766500,0.0,0.0,0,0
2021-11-02,21.40997003351895,21.61959262748993,21.3909149210052,21.591007232666016,3786300,0.0,0.0,0,0
2021-11-03,21.57195154575305,21.65770591779707,21.50525410468969,21.638648986816406,7089200,0.0,0.0,0,0
2021-11-04,21.733931824350762,21.77204568631209,21.610065407714377,21.638648986816406,4077600,0.0,0.0,0,0
2021-11-05,21.83874258850675,21.83874258850675,21.63864845288501,21.714876174926758,4723100,0.0,0.0,1,0
2021-11-08,22.11506217716987,22.36279683699788,22.11506217716987,22.334213256835938,6848800,0.0,0.0,0,0
2021-11-09,22.22940250640086,22.277043019442715,21.981667840371223,22.200817108154297,5532100,0.0,0.0,0,0
2021-11-10,22.04836459962509,22.11506204275628,21.867329201803006,21.876855850219727,6060200,0.0,0.0,0,0
2021-11-11,21.943553329383157,22.181759502582572,21.943553329383157,22.105533599853516,3639400,0.0,0.0,0,0
2021-11-12,22.47713412399147,22.581945419311523,22.41996515262091,22.581945419311523,5304700,0.0,0.0,0,0
2021-11-15,22.677227620144688,22.73439841187828,22.486663766472834,22.515247344970703,3667100,0.0,0.0,0,0
2021-11-16,22.629586000585302,22.95354653503582,22.581945493847396,22.896377563476562,8389100,0.0,0.0,0,0
2021-11-17,22.753451016946666,22.877319234679707,22.610527688105154,22.62005615234375,5177900,0.0,0.0,0,0
2021-11-18,22.60100110300809,22.62005803306976,22.41996571952888,22.534303665161133,6453500,0.0,0.0,0,0
2021-11-19,22.562885243294158,22.58194217013197,22.419961926747717,22.477130889892578,3084000,0.0,0.0,-1,0
2021-11-22,22.35326368922668,22.448546510337085,21.68628757619116,21.695816040039062,12581200,0.0,0.0,0,0
2021-11-23,21.819686241388887,22.096006289071415,21.657705962457154,21.810157775878906,8496200,0.0,0.0,0,0
2021-11-24,21.29563274190119,21.56242249896225,21.247990415733916,21.543367385864258,3992100,0.0,0.0,0,0
2021-11-26,21.257517529756935,21.438554722947313,21.095537265822138,21.152708053588867,3527600,0.0,0.0,0,0
2021-11-29,21.400440974822967,21.581478168947157,21.267046104083462,21.552894592285156,9943000,0.0,0.0,0,0
2021-11-30,21.629119799648315,21.991192358932334,21.457611075693713,21.514780044555664,8744700,0.0,0.0,0,0
2021-12-01,21.77204376704382,21.79110069634456,21.371857338572287,21.381385803222656,6696100,0.0,0.0,1,0
2021-12-02,21.85780086886724,22.40091070037251,21.752989561956035,22.334213256835938,9337500,0.0,0.0,0,0
2021-12-03,22.029308192810994,22.048363305895368,21.629121740136533,21.800628662109375,6754900,0.0,0.0,-1,0
2021-12-06,21.30516110744793,21.3146895726368,20.857332330415538,21.200349807739258,6857200,0.0,0.0,1,0
2021-12-07,21.505251691403746,21.981664008244305,21.448082722246134,21.972135543823242,8397300,0.0,0.0,0,0
2021-12-08,22.105535528695246,22.410439166216168,22.02930961931502,22.334213256835938,5193700,0.0,0.0,0,0
2021-12-09,22.134116517199313,22.334210641749277,22.12458805247133,22.153173446655273,4480800,0.0,0.0,0,0
2021-12-10,22.219870892868556,22.429493482245427,21.972136261930594,22.096004486083984,4001300,0.0,0.0,-1,0
2021-12-13,21.95308230405822,21.95308230405822,21.514781990163893,21.543367385864258,4551600,0.0,0.0,0,0
2021-12-14,21.676762893477118,21.88638368258978,21.543368011075327,21.810157775878906,5253200,0.0,0.0,0,0
2021-12-15,21.676761749279763,22.181759490438854,21.648176354258688,22.162702560424805,6836200,0.0,0.0,1,0
2021-12-16,22.68675435942447,23.34420387539057,22.648642318537235,22.97260284423828,11307500,0.0,0.0,0,0
2021-12-17,22.791566913519375,23.125055922239333,22.743926405431765,22.905906677246094,6517000,0.0,0.0,0,0
2021-12-20,22.705811174027673,22.743925032091457,22.296096286685906,22.572416305541992,4031000,0.0,0.0,0,0
2021-12-21,22.848733960801795,23.105997044475796,22.715339095505083,23.077411651611328,3750300,0.0,0.0,0,0
2021-12-22,23.077414315362176,23.3823197556712,23.010716875015152,23.372791290283203,6968800,0.0,0.0,0,0
2021-12-23,23.525242449061857,23.63005193068405,23.34420524645058,23.5633544921875,2488600,0.0,0.0,0,0
2021-12-27,23.68722286071543,24.144578285125956,23.68722286071543,24.13504981994629,3527200,0.0,0.0,0,0
2021-12-28,24.163635176973205,24.19221875509774,23.992126438750383,24.106464385986328,3405800,0.0,0.0,0,0
2021-12-29,24.001652392324985,24.182687759399414,23.954010071487993,24.182687759399414,2330400,0.0,0.0,0,0
2021-12-30,24.335143327485838,24.39231229972314,24.192218170839286,24.211275100708008,2293900,0.0,0.0,0,0
2021-12-31,24.325614180346637,24.35419775697924,24.115991592407227,24.115991592407227,3009700,0.0,0.0,0,0
2022-01-03,24.192218154932995,24.33514331148557,23.963540448765276,24.06835174560547,4526700,0.0,0.0,0,0
2022-01-04,24.058825182652743,24.173164953460187,23.80156206136275,23.925430297851562,8180900,0.0,0.0,-1,0
2022-01-05,23.66816503576248,23.744390936949767,23.10599833299294,23.15363883972168,8881400,0.0,0.0,0,0
2022-01-06,23.058357207945548,23.334675410826563,22.839206157710986,22.97260284423828,11523300,0.0,0.0,0,0
2022-01-07,23.077412350554226,23.220337501836585,22.839206188242017,23.05835723876953,6596500,0.0,0.0,0,0
2022-01-10,23.496659636752298,23.610999413436755,23.277510366923615,23.601470947265625,10032000,0.0,0.0,0,0
2022-01-11,23.70627730459042,23.877786038245716,23.496656528661084,23.83967399597168,9883900,0.0,0.0,1,0
2022-01-12,24.91636394337427,25.145041638622466,24.30655675604575,24.535234451293945,15578800,0.0,0.0,0,0
2022-01-13,24.525707881732348,24.56382174256953,24.26844477318811,24.39231300354004,20147500,0.0,0.0,0,0
2022-01-14,24.50665108559125,25.04976270128344,24.37325620666804,24.964008331298828,11294700,0.0,0.0,-1,0
2022-01-18,24.49712246089183,24.554293252088762,24.220804239582304,24.30655860900879,6915000,0.0,0.0,-1,0
2022-01-19,23.801559304260586,23.868256738935145,23.2965634032282,23.31561851501465,13756100,0.0,0.0,-1,0
2022-01-20,23.182222828537135,23.229863332377214,22.54383026328894,22.56288719177246,19417500,0.0,0.0,0,0
2022-01-21,22.3342113105673,22.648643386531347,22.25798540782962,22.305625915527344,13813600,0.0,0.0,0,0
2022-01-24,21.800628738469186,21.88638310844043,20.933558390865628,21.857799530029297,18128000,0.0,0.0,0,0
2022-01-25,21.59100717737003,21.772044376053447,21.36232947147096,21.419498443603516,9588100,0.0,0.0,0,0
2022-01-26,21.648178056907604,21.762517828615962,21.1241251618861,21.3337459564209,11662800,0.0,0.0,-1,0
2022-01-27,21.20987685958692,21.32421479949653,20.6953506778873,20.781105041503906,17086900,0.0,0.0,1,0
2022-01-28,21.105066424872646,21.629121092431234,21.009783592828462,21.591007232666016,15420200,0.0,0.0,1,0
2022-01-31,21.981666023873778,22.496192245578552,21.934025514768788,22.458078384399414,5686800,0.0,0.0,0,0
2022-02-01,22.40090625894594,22.515244191661996,22.143643184281814,22.41043472290039,10309700,0.0,0.0,0,0
2022-02-02,22.610527729279912,22.724867482982575,22.48666132869003,22.64864158630371,9033400,0.0,0.0,-1,0
2022-02-03,21.99119242495563,22.162701149425146,21.65770344041699,21.686288833618164,12135000,0.0,0.0,0,0
2022-02-04,21.88638368258978,22.115061402722407,21.59100852125626,21.810157775878906,18253100,0.0,0.0,0,0
2022-02-07,21.610065377461538,21.82921463132548,21.352802261689625,21.409971237182617,15889900,0.0,0.0,0,0
2022-02-08,21.40044284579459,21.88638368258978,21.314690290942703,21.810157775878906,21190900,0.0,0.0,0,0
2022-02-09,22.076948207314295,22.353266423225065,22.010250769589934,22.305625915527344,7472800,0.0,0.0,0,0
2022-02-10,21.96260901315166,22.172231614134226,21.79110209057809,21.857799530029297,10600800,0.0,0.0,-1,0
2022-02-11,21.648174198996195,21.695816519288115,21.162233436230746,21.219404220581055,7761500,0.0,0.0,0,0
2022-02-14,20.96214364320427,21.209878286162773,20.8573323434302,21.14318084716797,6502900,0.0,0.0,1,0
2022-02-15,21.70534829000706,21.867328568938788,21.58148005574628,21.810157775878906,9976200,0.0,0.0,0,0
2022-02-16,21.45761241231364,21.772044486693837,21.429027017417674,21.762516021728516,6605000,0.0,0.0,0,0
2022-02-17,21.581479379344536,21.676762214089038,21.31468962290262,21.371858596801758,8470200,0.0,0.0,0,0
2022-02-18,21.467140807432116,21.67676158388059,21.257518213614784,21.448083877563477,8932700,0.0,0.0,0,0
2022-02-22,21.562421895639176,22.219871439400567,21.54336678307435,21.962608337402344,17268300,0.0,0.0,0,0
2022-02-23,21.94355315415142,22.14364546570402,21.591007220989255,21.648176193237305,8420000,0.0,0.0,0,0
2022-02-24,20.399976281187648,21.200349158866963,20.04743216683417,21.190820693969727,21155100,0.0,0.0,1,0
2022-02-25,21.190820845391194,21.791101416624485,21.190820845391194,21.762516021728516,8269300,0.0,0.0,0,0
2022-02-28,21.543367283869323,21.705347557333337,21.23846366731798,21.400442123413086,6965700,0.0,0.0,0,0
2022-03-01,21.333744660183758,21.43855595976734,21.000257465815835,21.114595413208008,6930300,0.0,0.0,0,0
2022-03-02,21.162234770748483,21.70534635211355,21.124122729480245,21.524309158325195,8749500,0.0,0.0,0,0
2022-03-03,21.772045074197944,21.85779944383101,21.371858621699943,21.457612991333008,7023600,0.0,0.0,0,0
2022-03-04,21.228935202129637,21.486196492739264,21.105066972050086,21.400442123413086,13424500,0.0,0.0,0,0
2022-03-07,21.228933382877162,21.514780044555664,21.14317902089986,21.514780044555664,14195100,0.0,0.0,1,0
2022-03-08,21.610063076314123,22.496190280256602,21.4766682085787,22.229398727416992,20426800,0.0,0.0,0,0
2022-03-09,22.629587183510804,23.010716709443514,22.42949486390948,22.772510528564453,10599200,0.0,0.0,0,0
2022-03-10,22.429492994363162,22.801094024002698,22.429492994363162,22.71533966064453,7789000,0.0,0.0,0,0
2022-03-11,23.04882805825392,23.144110883692907,22.820150367621604,22.8773193359375,7892800,0.0,0.0,1,0
2022-03-14,23.3060907942646,23.85873085319172,23.277507216988266,23.52524185180664,13945300,0.0,0.0,0,0
2022-03-15,23.020244637058024,23.16316797877328,22.477134848118705,23.048830032348633,9186200,0.0,0.0,1,0
2022-03-16,23.31562121582687,23.934958763532933,23.248923773426277,23.925430297851562,12327300,0.0,0.0,0,0
2022-03-17,23.639580356527816,23.868258067008398,23.306091347230304,23.33467674255371,14814900,0.0,0.0,0,0
2022-03-18,23.23939283437224,23.85873031616211,23.06788410509928,23.85873031616211,29035600,0.0,0.0,-1,0
2022-03-21,23.248923564117227,23.401375378908632,22.93449146893883,23.067886352539062,8200800,0.0,0.0,0,0
2022-03-22,23.449014728560023,23.772975248186853,23.420429335403977,23.62052345275879,5367300,0.0,0.0,0,0
2022-03-23,23.201281813837088,23.48712849695561,23.134584375600692,23.16316795349121,9022300,0.0,0.0,0,0
2022-03-24,23.468071671100915,23.525242461873862,23.23939396011582,23.50618553161621,3594400,0.0,0.0,0,0
2022-03-25,23.439488080318036,23.58241142243477,23.35373371157422,23.5633544921875,3365400,0.0,0.0,0,0
2022-03-28,23.5633538432792,23.60146770272413,23.36326153329987,23.55382537841797,2834400,0.0,0.0,0,0
2022-03-29,23.734864618962156,23.934958763532933,23.639581779517457,23.925430297851562,3817200,0.0,0.0,0,0
2022-03-30,23.649107003580816,23.982595987240945,23.649107003580816,23.792030334472656,6945500,0.0,0.0,0,0
2022-03-31,23.79203286680633,24.020710584046615,23.71580696105957,23.71580696105957,7849500,0.0,0.0,0,0
2022-04-01,23.934955441792347,23.944482088782586,23.3823172305521,23.44901466369629,14712000,0.0,0.0,0,0
2022-04-04,23.401372970278675,23.5728816986084,23.382317858417775,23.5728816986084,12357900,0.0,0.0,0,0
2022-04-05,23.344203877894948,23.38231773615506,23.12505464500567,23.2298641204834,6293000,0.0,0.0,0,0
2022-04-06,22.78203772419511,22.982131850013715,22.620057457530077,22.83920669555664,12373700,0.0,0.0,0,0
2022-04-07,22.629585904357114,22.867792071771397,22.553360003479295,22.6962833404541,8337400,0.0,0.0,0,0
2022-04-08,22.65817132026188,22.772509263003,22.524774630572132,22.581945419311523,5583400,0.0,0.0,-1,0
2022-04-11,22.172230931935207,22.343739666600687,21.876853970069604,21.962608337402344,6641500,0.0,0.0,0,0
2022-04-12,22.057891082443557,22.17223084422452,21.41949847114126,21.505252838134766,11642600,0.0,0.0,-1,0
2022-04-13,20.85733345098638,20.86686191668717,19.93309408643757,20.190357208251953,20145500,0.0,0.0,-1,0
2022-04-14,20.20940950240948,20.237994895523258,19.456678990767504,19.49479103088379,17199800,0.0,0.0,0,0
2022-04-18,19.571019427147473,19.742526339694273,19.409039161934814,19.59007453918457,11998300,0.0,0.0,0,0
2022-04-19,19.113662826917594,19.494792340528182,18.818287681040495,19.456680297851562,16645300,0.0,0.0,0,0
2022-04-20,19.704414950788788,19.75205545851244,19.49479235511941,19.5996036529541,10019600,0.0,0.0,0,0
2022-04-21,19.866394633459144,19.94262053398256,19.656772043993133,19.70441436767578,21840600,0.0,0.0,0,0
2022-04-22,19.542433993970796,19.637716823441078,19.17083295814238,19.304227828979492,11983400,0.0,0.0,0,0
2022-04-25,19.21847348354438,19.44715118408203,19.085078612572953,19.44715118408203,8778400,0.0,0.0,0,0
2022-04-26,19.294698078194656,19.418564476091458,19.11366089600515,19.17083168029785,13027100,0.0,0.0,0,0
2022-04-27,19.046963465032356,19.361395509167448,19.046963465032356,19.17083168029785,9754100,0.0,0.0,0,0
2022-04-28,19.447153112585244,19.68535930143844,19.389984136123797,19.532907485961914,24229100,0.0,0.0,-1,0
2022-04-29,19.285170829420625,19.342339799947197,18.932626724243164,18.932626724243164,12325100,0.0,0.0,0,0
2022-05-02,18.94215401213457,19.266114551689277,18.904041969617534,19.199417114257812,15073900,0.0,0.0,0,0
2022-05-03,19.237531610108142,19.33281444560394,19.180360818389303,19.266115188598633,7716800,0.0,0.0,0,0
2022-05-04,19.151775511786067,19.685356798099676,19.094606542594658,19.63771629333496,7519400,0.0,0.0,0,0
2022-05-05,19.628189624678097,19.809226830610758,19.161305729267703,19.351869583129883,9577100,0.0,0.0,0,0
2022-05-06,19.018379883832015,19.056493743656382,18.780173712036312,18.913570404052734,6615300,0.0,0.0,0,0
2022-05-09,19.09460756395515,19.18988857858111,18.827815997843427,18.884984970092773,14538200,0.0,0.0,0,0
2022-05-10,19.075550645914134,19.170833477968053,18.599138303013394,18.827816009521484,18342600,0.0,0.0,0,0
2022-05-11,18.665834359352548,18.837343080887713,18.46574024510528,18.494325637817383,8503200,0.0,0.0,0,0
2022-05-12,18.25612142879321,18.723005321948477,18.218009385152435,18.608667373657227,13434100,0.0,0.0,0,0
2022-05-13,18.389516926666534,18.58961106896571,18.284707440099332,18.532442092895508,14033500,0.0,0.0,-1,0
2022-05-16,18.227534626034334,18.275176948618896,18.008385394251686,18.046499252319336,11057600,0.0,0.0,1,0
2022-05-17,18.50385545540556,18.694421119353215,18.484798525537023,18.684892654418945,7184600,0.0,0.0,-1,0
2022-05-18,18.40857112647544,18.47526855822273,17.87498985512841,17.894046783447266,10672000,0.0,0.0,0,0
2022-05-19,17.49386213957426,17.941689096011416,17.360465445260022,17.751123428344727,9392800,0.0,0.0,0,0
2022-05-20,17.932161361396883,17.941689826905268,17.522446431381095,17.81782341003418,6019100,0.0,0.0,0,0
2022-05-23,17.903576484728244,18.036971357440294,17.760651329829518,17.998857498168945,7451600,0.0,0.0,-1,0
2022-05-24,17.617729164176282,17.693955070420458,17.389051445443762,17.53197479248047,9904800,0.0,0.0,0,0
2022-05-25,17.246126773797254,17.408107039296148,17.055561114138968,17.284238815307617,19046500,0.0,0.0,0,0
2022-05-26,17.36046359955426,17.68442410972391,17.284237704065443,17.579614639282227,9116900,0.0,0.0,1,0
2022-05-27,17.91310255738637,18.141782070938987,17.865462052194697,18.103668212890625,14402900,0.0,0.0,0,0
2022-05-31,18.344535671072467,18.440881547509438,17.98804968014436,18.171110153198242,14970000,0.21,0.0,0,0
2022-06-01,18.228919134073383,18.450517603385926,18.161476281472165,18.334901809692383,11631300,0.0,0.0,1,0
2022-06-02,18.5468675440731,18.80700586755268,18.5468675440731,18.79737091064453,9397700,0.0,0.0,0,0
2022-06-03,18.691387145982993,18.88408259768922,18.633579245543135,18.672117233276367,9036000,0.0,0.0,0,0
2022-06-06,18.80700581931473,18.922621626555692,18.68175321751021,18.720293045043945,3917300,0.0,0.0,0,0
2022-06-07,18.450518750190223,18.68175218962968,18.344537905663817,18.672117233276367,11026400,0.0,0.0,0,0
2022-06-08,18.58540617376441,18.604674248658633,18.4505186234248,18.460153579711914,3191500,0.0,0.0,0,0
2022-06-09,18.4697902489843,18.585407897472667,18.19038200378418,18.19038200378418,5958200,0.0,0.0,-1,0
2022-06-10,17.939877250263642,17.939877250263642,17.53521830965078,17.66046905517578,8787000,0.0,0.0,-1,0
2022-06-13,17.246174800153103,17.38106233600311,17.11128910198291,17.198001861572266,9535700,0.0,0.0,0,0
2022-06-14,17.352158698189665,17.64120002548862,17.342523742255707,17.57375717163086,11567800,0.0,0.0,0,0
2022-06-15,17.40033265929841,17.660470971711455,17.246177030686244,17.621932983398438,16537200,0.0,0.0,-1,0
2022-06-16,17.111290862995848,17.140195731726987,16.957135238456424,17.024578094482422,5810400,0.0,0.0,0,0
2022-06-17,16.880056553177234,17.294350461830312,16.880056553177234,17.111289978027344,13242000,0.0,0.0,1,0
2022-06-21,17.843529891541838,18.25782379592237,17.785720157665562,18.08439826965332,14786000,0.0,0.0,0,0
2022-06-22,17.67973990512471,17.80499065730229,17.525584285053863,17.650835037231445,12715900,0.0,0.0,0,0
2022-06-23,17.776089653718163,17.872435548986754,17.62193401607223,17.766454696655273,12097800,0.0,0.0,0,0
2022-06-24,17.699011020301057,18.016957238022393,17.6412012805844,17.988052368164062,6561500,0.0,0.0,0,0
2022-06-27,18.074766159057617,18.09403607338288,17.891705648327967,18.074766159057617,8163800,0.0,0.0,0,0
2022-06-28,18.07476399238533,18.151841802766675,17.766452750859944,17.785720825195312,5168800,0.0,0.0,0,0
2022-06-29,17.699011000236503,17.988052347771834,17.61229822843989,17.93024444580078,5126600,0.0,0.0,0,0
2022-06-30,17.72791395242723,17.891704538673224,17.6701060507169,17.83389663696289,10376700,0.0,0.0,0,0
2022-07-01,17.920609638423937,18.21928594505498,17.82426190921648,18.16147804260254,9066900,0.0,0.0,0,0
2022-07-05,17.833896737613117,18.00732228140295,17.689376063681618,17.988052368164062,10265200,0.0,0.0,0,0
